time	event	lat	lng	x	y	accuracy
1425807696682	gps	52.891796780750155	-1.1568049807101488	-128774.94139977642	6928908.539729244	10
1425807697681	gps	52.891782405786216	-1.156806405633688	-128775.10002153921	6928905.89388347	10
1425807698683	gps	52.89176874328405	-1.1568063218146563	-128775.0906908473	6928903.379173729	10
1425807699686	gps	52.89175415877253	-1.1568047292530537	-128774.91340770063	6928900.694760524	10
1425807700695	gps	52.89173643104732	-1.1568051483482122	-128774.96006116028	6928897.431811215	10
1425807701692	gps	52.891723229549825	-1.1568138655275106	-128775.93045312093	6928895.001956219	10
1425807702698	gps	52.89171488955617	-1.1568325571715832	-128778.01119742116	6928893.466905351	10
1425807703700	gps	52.89170529227704	-1.1568494886159897	-128779.89599719089	6928891.700440145	10
1425807704702	gps	52.89169984403998	-1.1568738799542189	-128782.61122854234	6928890.697643479	10
1425807705721	gps	52.891694898717105	-1.156899193301797	-128785.429097505	6928889.787412768	10
1425807706655	gps	52.89169401861727	-1.1569273564964533	-128788.56420999327	6928889.625422568	10
1425807707635	gps	52.89169929921627	-1.156955687329173	-128791.71798386538	6928890.597363819	10
1425807708984	gps	52.89170453790575	-1.1569785699248314	-128794.26526276208	6928891.561591369	10
1425807709637	gps	52.89170902222395	-1.157005811110139	-128797.29773763914	6928892.386970243	15
1425807710604	gps	52.89170332252979	-1.1570212338119745	-128799.01458495413	6928891.337890565	15
1425807711597	gps	52.891694186255336	-1.1570412665605545	-128801.24462032523	6928889.656277843	15
1425807712773	gps	52.891683666966856	-1.157054342329502	-128802.70020826622	6928887.7201095065	15
1425807713611	gps	52.891670507378876	-1.157062305137515	-128803.5866239995	6928885.297971298	15
1425807714660	gps	52.89165265392512	-1.1570857744663954	-128806.19921773972	6928882.011886882	15
1425807715603	gps	52.89164536166936	-1.1571112554520369	-128809.03574808624	6928880.66968378	15
1425807716602	gps	52.89164200890809	-1.1571313720196486	-128811.27511414929	6928880.052578981	15
1425807717606	gps	52.89163811132312	-1.157155092805624	-128813.91569996528	6928879.335194713	15
1425807718604	gps	52.891638739965856	-1.1571742035448551	-128816.04309772518	6928879.450901848	15
1425807719605	gps	52.89163140580058	-1.1571966670453548	-128818.54372316223	6928878.100985372	15
1425807720786	gps	52.891621347516775	-1.157215191051364	-128820.60580607862	6928876.24967172	15
1425807721603	gps	52.891612127423286	-1.1572207231074572	-128821.22163174597	6928874.552634583	15
1425807722634	gps	52.89161359425634	-1.1572349723428488	-128822.80784937394	6928874.822617739	15
1425807723637	gps	52.89161250460893	-1.1572539154440165	-128824.91658574998	6928874.622058822	15
1425807724636	gps	52.891612546518445	-1.1572830006480217	-128828.15433584947	6928874.629772627	15
1425807726203	gps	52.89161099586636	-1.1573152709752321	-128831.74665224226	6928874.344361869	15
1425807726646	gps	52.89160491898656	-1.1573439370840788	-128834.93774888209	6928873.225860349	15
1425807727569	gps	52.891596369445324	-1.1573722679167986	-128838.09152275421	6928871.652244682	15
1425807728566	gps	52.89159599225968	-1.1573975812643766	-128840.90939171688	6928871.582820468	15
1425807729580	gps	52.8915960341692	-1.1574093997478485	-128842.2250192789	6928871.590534272	15
1425807730678	gps	52.89158828090876	-1.1574250739067793	-128843.9698586697	6928870.1634811275	15
1425807731569	gps	52.89157051127404	-1.1574437655508518	-128846.05060296993	6928866.89283057	15
1425807732618	gps	52.8915603691712	-1.1574513092637062	-128846.89036524358	6928865.026091942	15
1425807733608	gps	52.89155089762062	-1.1574604455381632	-128847.90741066387	6928863.282774446	15
1425807734610	gps	52.89154553320259	-1.1574729345738888	-128849.29768376135	6928862.295408951	15
1425807735619	gps	52.891539204865694	-1.1574867647141218	-128850.8372479297	6928861.13062638	15
1425807736625	gps	52.89153669029474	-1.1575023550540209	-128852.57275662855	6928860.667798916	15
1425807737614	gps	52.89152973331511	-1.1575248185545206	-128855.07338206562	6928859.38730974	15
1425807738618	gps	52.8915233630687	-1.1575528979301453	-128858.19916386195	6928858.214813805	15
1425807739626	gps	52.89151175413281	-1.1575672309845686	-128859.79471218187	6928856.078094688	15
1425807740625	gps	52.891498510725796	-1.1575715895742178	-128860.27990816218	6928853.640538564	15
1425807741627	gps	52.89148589596152	-1.1575784627348185	-128861.04502490039	6928851.318689913	15
1425807742631	gps	52.89147411938757	-1.157604781910777	-128863.97486216621	6928849.151117534	15
1425807743632	gps	52.89147898089141	-1.1576359625905752	-128867.44587956392	6928850.045916023	15
1425807744633	gps	52.89148685988039	-1.157668987289071	-128871.12217218408	6928851.4961068975	15
1425807745643	gps	52.89149000309408	-1.1577027663588524	-128874.8824410316	6928852.074640561	15
1425807746644	gps	52.891489709727466	-1.1577331088483334	-128878.26015151004	6928852.020644084	15
1425807747650	gps	52.89148937445134	-1.1577646248042583	-128881.76849167547	6928851.9589338275	15
1425807748654	gps	52.8914861055091	-1.1577922850847244	-128884.84762001215	6928851.357258823	15
1425807749767	gps	52.89148195646703	-1.1578049417585135	-128886.25655449348	6928850.593594461	15
1425807750652	gps	52.891484261490405	-1.15782187320292	-128888.14135426322	6928851.01785243	15
1425807751654	gps	52.891484261490405	-1.157856322824955	-128891.97626864616	6928851.01785243	15
1425807752659	gps	52.8914826689288	-1.1578784510493279	-128894.43957131551	6928850.72472874	15
1425807753663	gps	52.89148480631411	-1.157898148521781	-128896.63228391891	6928851.118131589	15
1425807754665	gps	52.89148317184299	-1.1579191032797098	-128898.96495690125	6928850.817294115	15
1425807755570	gps	52.891477891243994	-1.1579351127147675	-128900.74711905974	6928849.845357734	15
1425807756620	gps	52.891477975063026	-1.1579671315848827	-128904.31144337676	6928849.860785294	15
1425807757586	gps	52.89147286210209	-1.157990349456668	-128906.89604504118	6928848.919704148	15
1425807758576	gps	52.89146774914116	-1.1580134835094213	-128909.47131601367	6928847.978623114	15
1425807759580	gps	52.891465947031975	-1.1580388806760311	-128912.29851566827	6928847.646930644	15
1425807760592	gps	52.89145802613348	-1.158061595633626	-128914.82713318113	6928846.189026698	15
1425807761597	gps	52.891450566239655	-1.1580832209438086	-128917.2344516989	6928844.815974549	15
1425807762624	gps	52.89144386071712	-1.1581002362072468	-128919.12858216056	6928843.581770574	15
1425807763613	gps	52.891437322832644	-1.1581286508589983	-128922.2916867246	6928842.378421882	15
1425807764611	gps	52.89143091067672	-1.1581519525498152	-128924.88561908095	6928841.19821469	15
1425807765615	gps	52.89142353460193	-1.1581720691174269	-128927.124985144	6928839.840590945	15
1425807766624	gps	52.8914163261652	-1.1581951193511486	-128929.69092542458	6928838.513822512	15
1425807767626	gps	52.89141125511378	-1.1582163255661726	-128932.05159048269	6928837.580456478	15
1425807768642	gps	52.89140702225268	-1.1582361906766891	-128934.26296446995	6928836.801365905	15
1425807769640	gps	52.89140358567238	-1.1582566425204277	-128936.53965330072	6928836.168836982	15
1425807770639	gps	52.89140274748206	-1.1582814529538155	-128939.3015381118	6928836.014561644	15
1425807771641	gps	52.89139985572547	-1.1583017371594906	-128941.5595655587	6928835.482311746	15
1425807772644	gps	52.891394114121795	-1.1583215184509754	-128943.76160885402	6928834.425525824	15
1425807773646	gps	52.89138606749475	-1.158339036628604	-128945.71172346726	6928832.944483012	15
1425807774651	gps	52.891382463276386	-1.1583623383194208	-128948.30565582361	6928832.2810993465	15
1425807775650	gps	52.89137546438724	-1.1583830416202545	-128950.61033673017	6928830.992900984	15
1425807776651	gps	52.89137068670243	-1.1584077682346106	-128953.36289084931	6928830.113532163	15
1425807777653	gps	52.89136104751378	-1.15842679515481	-128955.48095791729	6928828.339367296	15
1425807778656	gps	52.891354048624635	-1.1584448162466288	-128957.48705668209	6928827.0511695715	15
1425807779657	gps	52.891348181292415	-1.1584611609578133	-128959.30654160831	6928825.9712435	15
1425807780659	gps	52.89134440943599	-1.158485971391201	-128962.0684264194	6928825.277005387	15
1425807781662	gps	52.89134516380727	-1.1585138831287622	-128965.17554683186	6928825.415853005	15
1425807782663	gps	52.891349480487406	-1.1585364304482937	-128967.68550296086	6928826.210369975	15
1425807783665	gps	52.89135178551078	-1.158562246710062	-128970.5593560751	6928826.634626642	15
1425807784671	gps	52.891356563195586	-1.1585865542292595	-128973.2652567346	6928827.513995078	15
1425807785673	gps	52.891363142989576	-1.1586088500916958	-128975.7472207878	6928828.725055274	15
1425807786678	gps	52.891368423588574	-1.1586293019354343	-128978.02390961857	6928829.696989072	10
1425807787683	gps	52.89137554820627	-1.1586501728743315	-128980.34725190897	6928831.008328509	10
1425807788685	gps	52.891384600661695	-1.1586717143654823	-128982.74523973482	6928832.674501281	10
1425807789687	gps	52.891394617035985	-1.1586897354573011	-128984.75133849963	6928834.518091008	10
1425807790695	gps	52.89140765089542	-1.1587084271013737	-128986.83208279985	6928836.917072423	10
1425807791697	gps	52.89142005611211	-1.158718066290021	-128987.90511237174	6928839.200348011	10
1425807792698	gps	52.89143321570009	-1.1587282922118902	-128989.04345678713	6928841.622472157	10
1425807793704	gps	52.89144360926002	-1.158741619437933	-128990.52703680389	6928843.53548793	10
1425807794610	gps	52.89145454764366	-1.1587543599307537	-128991.94530197713	6928845.548783252	10
1425807795613	gps	52.89146632421762	-1.1587673518806696	-128993.3915592262	6928847.716354648	10
1425807796607	gps	52.891476592049	-1.15878252312541	-128995.08041446541	6928849.606230546	15
1425807797607	gps	52.8914913861081	-1.1587945092469454	-128996.4147034113	6928852.329195389	15
1425807798667	gps	52.89150605443865	-1.1588097643107176	-128998.11288934243	6928855.02901981	15
1425807799651	gps	52.89152042940259	-1.1588199064135551	-128999.24190306591	6928857.674848631	15
1425807800651	gps	52.891533630900085	-1.158823175355792	-128999.60580005114	6928860.104692205	15
1425807801656	gps	52.89155169390142	-1.1588240135461092	-128999.69910697044	6928863.429336521	15
1425807802656	gps	52.89156757760793	-1.1588216666132212	-128999.4378475964	6928866.3528648075	15
1425807803658	gps	52.89158182684332	-1.1588218342512846	-128999.45650898028	6928868.975556006	15
1425807804691	gps	52.89159984793514	-1.1588185653090477	-128999.09261199502	6928872.292490234	15
1425807805679	gps	52.891615773551166	-1.1588141229003668	-128998.59808532277	6928875.223735588	15
1425807806680	gps	52.8916322439909	-1.1588151287287474	-128998.71005362591	6928878.255261529	15
1425807807682	gps	52.89164699614048	-1.1588177271187305	-128998.99930507573	6928880.970522388	15
1425807808684	gps	52.891664849594235	-1.1588125303387642	-128998.4208021761	6928884.256606372	10
1425807809685	gps	52.89168341550976	-1.158802891150117	-128997.34777260425	6928887.673826605	10
1425807810688	gps	52.891702987253666	-1.1587997060269117	-128996.99320631092	6928891.276180003	10
1425807811689	gps	52.891715224832296	-1.1587958503514528	-128996.56399448216	6928893.528615932	10
1425807812697	gps	52.891725366935134	-1.1587983649224043	-128996.84391524005	6928895.395361264	10
1425807813697	gps	52.891739825718105	-1.1587935034185648	-128996.30273510815	6928898.056631193	10
1425807814699	gps	52.89175265002996	-1.1587866302579641	-128995.53761836994	6928900.417062659	10
1425807815702	gps	52.89176656398922	-1.1587821878492832	-128995.04309169769	6928902.9780544555	10
1425807816701	gps	52.891779388301075	-1.1587804276496172	-128994.84714716717	6928905.338487385	10
1425807817707	gps	52.891794349998236	-1.1587662622332573	-128993.2702602311	6928908.09232669	10
1425807818611	gps	52.89180361200124	-1.1587533541023731	-128991.83333367399	6928909.797084833	10
1425807819613	gps	52.89180897641927	-1.1587370093911886	-128990.01384874777	6928910.7844562335	10
1425807820622	gps	52.89182636886835	-1.1587096005678177	-128986.96271248687	6928913.985700288	15
1425807821619	gps	52.89183709770441	-1.1586828622967005	-128983.98622176141	6928915.960444253	15
1425807822683	gps	52.89184811990708	-1.1586605664342642	-128981.5042577082	6928917.989185634	15
1425807823620	gps	52.89185348432511	-1.158640030771494	-128979.21823818552	6928918.976558053	15
1425807824621	gps	52.891861028037965	-1.158615555614233	-128976.49367614214	6928920.365050724	15
1425807825622	gps	52.89187209215015	-1.1585932597517967	-128974.01171208896	6928922.401507082	15
1425807826621	gps	52.89188152179122	-1.1585682816803455	-128971.231165894	6928924.137123707	15
1425807827622	gps	52.89189375936985	-1.1585549544543028	-128969.74758587724	6928926.389568961	15
1425807828680	gps	52.891905745491385	-1.1585380230098963	-128967.86278610751	6928928.595731713	15
1425807829607	gps	52.89191781543195	-1.1585228517651558	-128966.1739308683	6928930.817322796	15
1425807830606	gps	52.89193219039589	-1.1585103627294302	-128964.78365777082	6928933.463176875	15
1425807831629	gps	52.89194426033646	-1.1584972031414509	-128963.31873913792	6928935.684769321	15
1425807832616	gps	52.89195524062961	-1.1584810260683298	-128961.51791559556	6928937.705801875	15
1425807833710	gps	52.89196743629873	-1.1584650166332722	-128959.73575343705	6928939.950537111	15
1425807834713	gps	52.89197762031108	-1.1584485042840242	-128957.89760712699	6928941.825007226	15
1425807835612	gps	52.89198721759021	-1.1584315728396177	-128956.01280735726	6928943.591483584	15
1425807836713	gps	52.89199652150273	-1.158418832346797	-128954.59454218399	6928945.303963225	15
1425807837615	gps	52.89200720842928	-1.1584086064249277	-128953.45619776861	6928947.271001103	10
1425807838706	gps	52.892020368017256	-1.1583972070366144	-128952.18722366623	6928949.6931582205	10
1425807839710	gps	52.89203512016684	-1.158384382724762	-128950.75962780103	6928952.4084435105	10
1425807840710	gps	52.8920482378453	-1.1583724804222584	-128949.43466954706	6928954.822888311	10
1425807841713	gps	52.89205825421959	-1.158360242843628	-128948.07238852537	6928956.666506403	10
1425807842614	gps	52.89207271300256	-1.1583457421511412	-128946.4581788216	6928959.327796871	10
1425807843613	gps	52.89208591450006	-1.158329313620925	-128944.62936320345	6928961.757671555	10
1425807844615	gps	52.8921000380069	-1.1583169922232628	-128943.25775148984	6928964.357252596	10
1425807845617	gps	52.89211768191308	-1.1583064310252666	-128942.08208430673	6928967.604801621	10
1425807846702	gps	52.89213452953845	-1.1582923494279385	-128940.5145280626	6928970.705787914	10
1425807847707	gps	52.8921476053074	-1.1582814529538155	-128939.3015381118	6928973.112524381	10
1425807848708	gps	52.89215833414346	-1.1582704726606607	-128938.07921746906	6928975.087283052	10
1425807849711	gps	52.892170613631606	-1.1582584865391254	-128936.74492852316	6928977.347456666	10
1425807850718	gps	52.89218180347234	-1.1582508590072393	-128935.89583555759	6928979.407069359	10
1425807851625	gps	52.89219165220857	-1.1582382023334503	-128934.48690107625	6928981.219837526	10
1425807852728	gps	52.892203512601554	-1.1582228634506464	-128932.77938445318	6928983.402873785	10
1425807853625	gps	52.89221512153745	-1.1582109611481428	-128931.45442619923	6928985.539627167	10
1425807854714	gps	52.89222207851708	-1.1581980530172586	-128930.0174996421	6928986.820136693	10
1425807855718	gps	52.892233561724424	-1.158187324181199	-128928.82317107514	6928988.933749252	10
1425807856622	gps	52.89224303327501	-1.1581762600690126	-128927.59151974048	6928990.677094338	10
1425807857623	gps	52.892252379097044	-1.1581646092236042	-128926.2945535623	6928992.397298053	10
1425807858716	gps	52.892262898385525	-1.1581506952643394	-128924.74565870201	6928994.333491918	10
1425807859622	gps	52.89227936882526	-1.1581483483314514	-128924.484399328	6928997.3650633395	10
1425807860623	gps	52.89229332469404	-1.1581409722566605	-128923.66329843823	6928999.933800333	10
1425807861630	gps	52.89230656810105	-1.1581340990960598	-128922.89818170002	6929002.371401375	10
1425807862628	gps	52.892323709093034	-1.1581280641257763	-128922.22637188109	6929005.5263987705	10
1425807863632	gps	52.89234198164195	-1.1581243760883808	-128921.8158214362	6929008.889673657	10
1425807864690	gps	52.892357907257974	-1.1581187602132559	-128921.19066507694	6929011.820969446	10
1425807865636	gps	52.89237190503627	-1.1581118032336235	-128920.41621764681	6929014.397425058	10
1425807866625	gps	52.89238468743861	-1.1581038404256105	-128919.52980191352	6929016.750177174	10
1425807867624	gps	52.892396757379174	-1.1580956261605024	-128918.61539410443	6929018.971792924	10
1425807868630	gps	52.89241180289537	-1.158088417723775	-128917.81295459853	6929021.741099538	10
1425807869623	gps	52.892423244193196	-1.158077521249652	-128916.5999646477	6929023.847007444	10
1425807870681	gps	52.892436822876334	-1.1580676306039095	-128915.49894300003	6929026.34632744	10
1425807871678	gps	52.8924541734159	-1.15806863643229	-128915.6109113032	6929029.539904139	10
1425807872680	gps	52.892464441247284	-1.158059500157833	-128914.5938658829	6929031.429823319	10
1425807873682	gps	52.892477181740105	-1.15804860368371	-128913.38087593208	6929033.774866521	10
1425807874691	gps	52.892490425147116	-1.1580390483140945	-128912.31717705214	6929036.212477952	10
1425807875688	gps	52.8925025369972	-1.1580275651067495	-128911.0388722578	6929038.441813113	10
1425807876694	gps	52.89251506794244	-1.1580165848135948	-128909.81655161506	6929040.748288559	10
1425807877693	gps	52.8925292333588	-1.158004179596901	-128908.43560920953	6929043.355609432	10
1425807878698	gps	52.89254717063159	-1.1579969711601734	-128907.63316970361	6929046.657188572	10
1425807879699	gps	52.89255907293409	-1.1579886730760336	-128906.7094312026	6929048.847956796	10
1425807880703	gps	52.892575417645276	-1.1579776089638472	-128905.47777986791	6929051.856407104	10
1425807881612	gps	52.89258803240955	-1.157961767166853	-128903.71427909328	6929054.178314404	10
1425807882705	gps	52.89260148536414	-1.1579466797411442	-128902.034754546	6929056.654502005	15
1425807883615	gps	52.892608819529414	-1.1579315084964037	-128900.34589930679	6929058.004448842	15
1425807884603	gps	52.89261443540454	-1.1579128168523312	-128898.26515500655	6929059.038122575	15
1425807885701	gps	52.89261858444661	-1.1578967235982418	-128896.4736621561	6929059.801806988	10
1425807886706	gps	52.89261581841856	-1.1578749306499958	-128894.04768225447	6929059.292684039	10
1425807887720	gps	52.89261506404728	-1.1578473541885614	-128890.97788460973	6929059.153832329	10
1425807888709	gps	52.89261552505195	-1.1578235495835543	-128888.32796810179	6929059.238686152	10
1425807889606	gps	52.89261150173843	-1.1577995773404837	-128885.65939021001	6929058.498143743	15
1425807890605	gps	52.8926079813391	-1.1577809695154428	-128883.5879766017	6929057.850169192	15
1425807891616	gps	52.89260022807866	-1.157758254557848	-128881.05935908885	6929056.42308257	15
1425807892604	gps	52.89259314537048	-1.1577312648296356	-128878.0548762876	6929055.119419881	15
1425807893608	gps	52.89258669130504	-1.1577062867581844	-128875.27433009264	6929053.931467083	15
1425807894665	gps	52.89258136879653	-1.1576815601438284	-128872.5217759735	6929052.951791859	15
1425807895615	gps	52.89256846066564	-1.157659851014614	-128870.1051267638	6929050.5758870905	15
1425807896618	gps	52.89255898911506	-1.1576456855982542	-128868.52823982773	6929048.832528849	15
1425807897615	gps	52.892552954144776	-1.1576329451054335	-128867.10997465446	6929047.721716719	10
1425807898621	gps	52.89254398550838	-1.1576118227094412	-128864.75864028827	6929046.070926755	10
1425807899626	gps	52.89253350812942	-1.1575836595147848	-128861.62352780002	6929044.142434243	10
1425807900675	gps	52.89252248592675	-1.1575586814433336	-128858.84298160506	6929042.113660624	10
1425807901639	gps	52.892510667443275	-1.1575315240770578	-128855.81983741996	6929039.938322188	10
1425807902637	gps	52.89249838795513	-1.1575072165578604	-128853.11393676046	6929037.678130757	10
1425807903637	gps	52.892492562532425	-1.1574902012944221	-128851.2198062988	6929036.6058899965	10
1425807904639	gps	52.89248635992408	-1.1574751138687134	-128849.54028175151	6929035.464223733	10
1425807905641	gps	52.89248066022992	-1.1574639659374952	-128848.29929972491	6929034.415125148	10
1425807906698	gps	52.89247500244528	-1.157449884340167	-128846.73174348079	6929033.373740662	10
1425807907685	gps	52.89246825501323	-1.157439574599266	-128845.58406837347	6929032.131793416	10
1425807908693	gps	52.89245882537216	-1.1574212182313204	-128843.54064684096	6929030.396153182	10
1425807909689	gps	52.892446839250624	-1.1573990061879158	-128841.06801347967	6929028.189962139	10
1425807910695	gps	52.89243686478585	-1.1573810689151287	-128839.0712454068	6929026.354041395	10
1425807911696	gps	52.89242525584996	-1.1573614552617073	-128836.88786349533	6929024.217277024	10
1425807912696	gps	52.892411928623915	-1.1573415901511908	-128834.67648950809	6929021.764241379	10
1425807913703	gps	52.89239763747901	-1.1573259998112917	-128832.94098080922	6929019.133785763	10
1425807914706	gps	52.89238498080522	-1.1573145166039467	-128831.66267601491	6929016.8041747715	10
1425807915708	gps	52.892370857298374	-1.1572940647602081	-128829.38598718414	6929014.204576557	10
1425807916712	gps	52.89235438685864	-1.157272607088089	-128826.99733005023	6929011.172998706	10
1425807917620	gps	52.89234072435647	-1.157261710613966	-128825.78434009942	6929008.658255615	10
1425807918672	gps	52.89232840295881	-1.1572489701211452	-128824.36607492615	6929006.390359154	10
1425807919615	gps	52.89232069160789	-1.1572385765612125	-128823.2090691269	6929004.970995715	10
1425807920631	gps	52.89231000468135	-1.1572317034006119	-128822.44395238871	6929003.00394354	10
1425807921621	gps	52.89229835383594	-1.1572214774787426	-128821.30560797332	6929000.859471528	10
1425807922623	gps	52.89228305686265	-1.1572080664336681	-128819.81269726463	6928998.04388865	10
1425807923624	gps	52.89226667024195	-1.1571953259408474	-128818.39443209137	6928995.027744813	10
1425807924687	gps	52.89225573185831	-1.1571818310767412	-128816.89219069075	6928993.014411584	10
1425807925614	gps	52.892246805131435	-1.1571667436510324	-128815.21266614346	6928991.371346914	10
1425807926613	gps	52.89223616011441	-1.1571514885872602	-128813.51448021232	6928989.412012023	10
1425807927620	gps	52.89222782012075	-1.1571375746279955	-128811.96558535204	6928987.8769429	10
1425807928620	gps	52.8922184323892	-1.1571289412677288	-128811.00452408333	6928986.149026254	10
1425807929625	gps	52.89220912847668	-1.1571181286126375	-128809.80086482446	6928984.436537803	10
1425807930680	gps	52.89220166858286	-1.1571099981665611	-128808.8957877073	6928983.063461747	10
1425807931664	gps	52.892194208689034	-1.1571003589779139	-128807.82275813541	6928981.6903859265	10
1425807932775	gps	52.89218574296683	-1.1570910550653934	-128806.78705133128	6928980.132176576	10
1425807933668	gps	52.892178199253976	-1.1570785660296679	-128805.3967782338	6928978.743673451	10
1425807934671	gps	52.89217027835548	-1.157067334279418	-128804.14646551525	6928977.285745432	10
1425807935672	gps	52.892158166505396	-1.157054677605629	-128802.73753103393	6928975.056427445	10
1425807936680	gps	52.892142198979855	-1.1570427753031254	-128801.41257277995	6928972.1174313305	10
1425807937675	gps	52.89212614763528	-1.1570288613438606	-128799.8636779197	6928969.163008514	10
1425807938677	gps	52.89211076684296	-1.1570152826607227	-128798.35210582714	6928966.332009089	10
1425807939680	gps	52.89209643378854	-1.1570015363395214	-128796.82187235073	6928963.693857947	10
1425807940682	gps	52.89208176545799	-1.1569871194660664	-128795.21699333888	6928960.993996575	10
1425807941685	gps	52.892068647779524	-1.1569725349545479	-128793.59345294317	6928958.579549896	10
1425807942685	gps	52.892054691910744	-1.1569712776690722	-128793.45349256424	6928956.01082628	10
1425807943687	gps	52.89204471744597	-1.1569649912416935	-128792.75369066953	6928954.174922224	10
1425807944691	gps	52.89203470107168	-1.1569689307361841	-128793.19223319022	6928952.331304711	10
1425807945695	gps	52.89202803745866	-1.1569728702306747	-128793.63077571089	6928951.1047979	10
1425807946699	gps	52.892023720778525	-1.1569773126393557	-128794.12530238314	6928950.310268432	10
1425807947604	gps	52.89202363695949	-1.1569812521338463	-128794.56384490384	6928950.294840676	10
1425807948701	gps	52.89202527143061	-1.1569892149418592	-128795.45026063711	6928950.595681921	10
1425807949622	gps	52.89202598389238	-1.156993405893445	-128795.91679523357	6928950.726817851	10
1425807950613	gps	52.89203176740557	-1.1569936573505402	-128795.94478730937	6928951.791333136	10
1425807951694	gps	52.892038389109075	-1.156998099759221	-128796.43931398162	6928953.010126171	10
1425807952608	gps	52.89203956257552	-1.156999608501792	-128796.60726643635	6928953.22611483	10
1425807953595	gps	52.892038179561496	-1.1570037994533777	-128797.0738010328	6928952.971556769	10
1425807954679	gps	52.892038682475686	-1.157006984576583	-128797.42836732615	6928953.064123336	10
1425807955684	gps	52.892044046893716	-1.1570056434720755	-128797.27907625526	6928954.051500117	10
1425807956595	gps	52.89204723201692	-1.1570018716156483	-128796.85919511844	6928954.637755139	10
1425807957591	gps	52.89204408880323	-1.157002542167902	-128796.93384065387	6928954.059213999	10
1425807958677	gps	52.892044046893716	-1.157002542167902	-128796.93384065387	6928954.051500117	10
1425807959579	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807960620	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807961628	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807962621	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807963625	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807964629	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807965648	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807966647	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807967658	gps	52.89204237051308	-1.1570022068917751	-128796.89651788615	6928953.742944859	10
1425807968660	gps	52.892026863992214	-1.1569991055876017	-128796.5512822848	6928950.888809298	10
1425807969661	gps	52.89201261475682	-1.1569991894066334	-128796.56061297671	6928948.266091039	10
1425807970662	gps	52.89200264029205	-1.1569846887141466	-128794.94640327294	6928946.430188773	10
1425807971566	gps	52.89199614431709	-1.1569769773632288	-128794.08797961543	6928945.234538366	10
1425807972613	gps	52.891979799605906	-1.1569661647081375	-128792.88432035655	6928942.226128462	10
1425807973613	gps	52.891962407156825	-1.1569495685398579	-128791.03684335454	6928939.024873019	10
1425807974613	gps	52.89194103330374	-1.1569329723715782	-128789.18936635251	6928935.090801834	15
1425807975614	gps	52.891930933110416	-1.1569231655448675	-128788.09767539678	6928933.231761032	15
1425807976615	gps	52.89191995281726	-1.1569110117852688	-128786.74472506705	6928931.210729615	15
1425807977619	gps	52.891904739663005	-1.156895337626338	-128784.99988567625	6928928.410599151	15
1425807978713	gps	52.891890867613256	-1.1568789929151535	-128783.18040075003	6928925.857313005	15
1425807979566	gps	52.891877205111086	-1.156869437545538	-128782.1167018701	6928923.342596938	15
1425807980568	gps	52.89186697918922	-1.1568566970527172	-128780.69843669682	6928921.460417336	15
1425807981577	gps	52.891850215382874	-1.1568463873118162	-128779.5507615895	6928918.374877971	15
1425807982579	gps	52.89183408021927	-1.1568393465131521	-128778.76698346746	6928915.405047463	15
1425807983674	gps	52.89181647822261	-1.1568350717425346	-128778.29111817904	6928912.165233632	15
1425807984672	gps	52.89179854094982	-1.156833227723837	-128778.0858429566	6928908.86371042	15
1425807985583	gps	52.891781399957836	-1.156831718981266	-128777.91789050189	6928905.708751438	15
1425807986682	gps	52.89176840800792	-1.1568336468189955	-128778.13249641626	6928903.31746307	15
1425807987669	gps	52.89175109937787	-1.156833227723837	-128778.0858429566	6928900.131650973	15
1425807988578	gps	52.89173429366201	-1.1568356584757566	-128778.35643302255	6928897.038406071	15
1425807989675	gps	52.89171530865133	-1.156844375655055	-128779.32682498322	6928893.544043578	15
1425807990686	gps	52.891697622835636	-1.1568602174520493	-128781.09032575785	6928890.288811028	15
1425807991610	gps	52.8916927613318	-1.156880334019661	-128783.3296918209	6928889.394008002	10
1425807992585	gps	52.89169795811176	-1.1569032166153193	-128785.87697071761	6928890.350521585	15
1425807993573	gps	52.891709776595235	-1.15692475810647	-128788.27495854345	6928892.525819034	15
1425807994602	gps	52.89172398392111	-1.1569473892450333	-128790.79424536436	6928895.140805055	15
1425807995585	gps	52.89173521567136	-1.1569526698440313	-128791.38207895592	6928897.20811025	15
1425807996665	gps	52.89175415877253	-1.1569495685398579	-128791.03684335454	6928900.694760524	15
1425807997618	gps	52.891757846809924	-1.1569482274353504	-128790.88755228368	6928901.373577571	15
1425807998635	gps	52.89175705052912	-1.1569519992917776	-128791.30743342049	6928901.227014795	15
1425807999629	gps	52.89176119957119	-1.1569553520530462	-128791.68066109768	6928901.990684028	15
1425808000628	gps	52.891761870123446	-1.15696482360363	-128792.73502928569	6928902.114105324	15
